* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, L, volume: no control
* Format: 8192-point spectrum using Hann window and 32 averages 
* Dated: 28-jun-2021 11:38:06
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 8192-point spectrum using Hann window and 32 averages Input RMS 119,4 dB, 118,0 dBC, 119,7 dBA
* Measurement: jun 28 11:38:06
* Smoothing: None
* Frequency Step: 5.859375 Hz
* Start Frequency: 10.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
5513.672 89.604 0
5519.531 89.499 0
5525.391 88.936 0
5531.250 89.552 0
5537.109 89.469 0
5542.969 88.387 0
5548.828 89.857 0
5554.688 89.068 0
5560.547 88.789 0
5566.406 89.793 0
5572.266 89.776 0
5578.125 89.127 0
5583.984 88.667 0
5589.844 88.269 0
5595.703 89.090 0
5601.562 88.766 0
5607.422 88.323 0
5613.281 87.999 0
5619.141 88.180 0
5625.000 88.915 0
5630.859 88.906 0
5636.719 87.579 0
5642.578 86.739 0
5648.438 88.570 0
5654.297 88.953 0
5660.156 88.623 0
5666.016 87.689 0
5671.875 88.328 0
5677.734 87.704 0
5683.594 88.389 0
5689.453 87.213 0
5695.312 87.206 0
5701.172 87.558 0
5707.031 87.491 0
5712.891 88.818 0
5718.750 87.352 0
5724.609 87.213 0
5730.469 87.345 0
5736.328 87.588 0
5742.188 86.710 0
5748.047 86.681 0
5753.906 87.314 0
5759.766 87.212 0
5765.625 86.092 0
5771.484 86.272 0
5777.344 85.838 0
5783.203 85.260 0
5789.062 86.020 0
5794.922 87.329 0
5800.781 87.931 0
5806.641 86.036 0
5812.500 86.273 0
5818.359 86.412 0
5824.219 86.146 0
5830.078 86.017 0
5835.938 85.941 0
5841.797 86.662 0
5847.656 86.871 0
5853.516 85.027 0
5859.375 84.419 0
5865.234 86.133 0
5871.094 86.015 0
5876.953 85.275 0
5882.812 85.070 0
5888.672 84.747 0
5894.531 84.783 0
5900.391 85.185 0
5906.250 85.739 0
5912.109 85.540 0
5917.969 84.933 0
5923.828 85.613 0
5929.688 86.265 0
5935.547 85.927 0
5941.406 85.575 0
5947.266 85.721 0
5953.125 85.377 0
5958.984 83.930 0
5964.844 83.666 0
5970.703 83.708 0
5976.562 85.499 0
5982.422 85.706 0
5988.281 86.389 0
5994.141 85.033 0
6000.000 85.231 0
6005.859 84.866 0
6011.719 83.466 0
6017.578 84.294 0
6023.438 84.243 0
6029.297 83.322 0
6035.156 84.638 0
6041.016 84.508 0
6046.875 85.336 0
6052.734 85.223 0
6058.594 85.038 0
6064.453 83.932 0
6070.312 84.651 0
6076.172 84.294 0
6082.031 84.440 0
6087.891 84.644 0
6093.750 84.837 0
6099.609 83.538 0
6105.469 83.624 0
6111.328 84.300 0
6117.188 84.912 0
6123.047 83.161 0
6128.906 82.002 0
6134.766 82.665 0
6140.625 84.419 0
6146.484 84.984 0
6152.344 82.071 0
6158.203 82.985 0
6164.062 83.272 0
6169.922 83.554 0
6175.781 84.305 0
6181.641 84.779 0
6187.500 83.802 0
6193.359 84.357 0
6199.219 84.303 0
6205.078 83.870 0
6210.938 84.176 0
6216.797 85.124 0
6222.656 86.119 0
6228.516 84.333 0
6234.375 83.849 0
6240.234 84.791 0
6246.094 83.989 0
6251.953 82.311 0
6257.812 84.333 0
6263.672 85.353 0
6269.531 83.426 0
6275.391 83.165 0
6281.250 82.953 0
6287.109 82.952 0
6292.969 83.245 0
6298.828 85.016 0
6304.688 84.003 0
6310.547 82.493 0
6316.406 80.596 0
6322.266 82.588 0
6328.125 83.250 0
6333.984 82.632 0
6339.844 83.309 0
6345.703 83.522 0
6351.562 82.608 0
6357.422 82.197 0
6363.281 82.305 0
6369.141 82.697 0
6375.000 83.101 0
6380.859 83.645 0
6386.719 83.115 0
6392.578 84.310 0
6398.438 83.845 0
6404.297 83.326 0
6410.156 83.203 0
6416.016 83.630 0
6421.875 83.106 0
6427.734 82.222 0
6433.594 83.731 0
6439.453 83.596 0
6445.312 83.785 0
6451.172 82.231 0
6457.031 82.837 0
6462.891 84.735 0
6468.750 83.871 0
6474.609 81.449 0
6480.469 83.362 0
6486.328 83.519 0
6492.188 82.634 0
6498.047 83.134 0
6503.906 83.347 0
6509.766 82.987 0
6515.625 83.351 0
6521.484 83.913 0
6527.344 83.534 0
6533.203 83.919 0
6539.062 83.710 0
6544.922 82.462 0
6550.781 83.448 0
6556.641 83.375 0
6562.500 82.298 0
6568.359 83.403 0
6574.219 84.722 0
6580.078 83.177 0
6585.938 82.615 0
6591.797 82.903 0
6597.656 83.655 0
6603.516 82.853 0
6609.375 82.966 0
6615.234 82.676 0
6621.094 81.472 0
6626.953 83.195 0
6632.812 83.337 0
6638.672 83.991 0
6644.531 84.485 0
6650.391 83.944 0
6656.250 82.838 0
6662.109 82.981 0
6667.969 83.790 0
6673.828 84.688 0
6679.688 84.839 0
6685.547 84.087 0
6691.406 84.125 0
6697.266 84.428 0
6703.125 83.529 0
