* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, L, volume: no control
* Format: 8192-point spectrum using Hann window and 32 averages 
* Dated: 16-jun-2021 17:42:42
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 8192-point spectrum using Hann window and 32 averages Input RMS 115,4 dB, 113,9 dBC, 115,6 dBA
* Measurement: jun 16 17:42:42
* Smoothing: None
* Frequency Step: 5.859375 Hz
* Start Frequency: 10.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
6451.172 79.963 0
6457.031 80.384 0
6462.891 81.558 0
6468.750 80.828 0
6474.609 78.428 0
6480.469 80.456 0
6486.328 81.151 0
6492.188 81.185 0
6498.047 81.200 0
6503.906 80.961 0
6509.766 80.541 0
6515.625 79.300 0
6521.484 80.351 0
6527.344 80.429 0
6533.203 80.676 0
6539.062 80.893 0
6544.922 79.131 0
6550.781 80.689 0
6556.641 79.672 0
6562.500 80.016 0
6568.359 80.761 0
6574.219 80.982 0
6580.078 79.935 0
6585.938 79.012 0
6591.797 78.842 0
6597.656 79.868 0
6603.516 79.312 0
6609.375 79.953 0
6615.234 79.442 0
6621.094 79.536 0
6626.953 80.074 0
6632.812 79.195 0
6638.672 80.032 0
6644.531 81.326 0
6650.391 81.506 0
6656.250 79.546 0
6662.109 79.432 0
6667.969 80.219 0
6673.828 80.946 0
6679.688 80.588 0
6685.547 81.208 0
6691.406 81.485 0
6697.266 80.282 0
6703.125 79.714 0
